🔄 IBKR LIVE SYNC STARTED
📊 Symbols: XAUUSD, AAPL, NVDA, TSLA, SPY
⏱️  Update interval: 60 seconds

⏰ 18:33:44 - Syncing IBKR prices... /Users/anubhavarya/star/star-dashboard/ibkr_sync.py:56: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "updated_at": datetime.utcnow().isoformat()
/Users/anubhavarya/star/star-dashboard/ibkr_sync.py:78: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "last_updated": datetime.utcnow().isoformat()
✅ Updated 10 positions | Gold: $4453.34
⏰ 14:58:00 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.79
⏰ 14:59:02 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.86
⏰ 15:00:03 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.49
⏰ 15:01:05 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.87
⏰ 15:02:06 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.85
⏰ 15:03:08 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.91
⏰ 15:04:09 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.21
⏰ 15:05:11 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.73
⏰ 15:06:12 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.39
⏰ 15:07:13 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.21
⏰ 15:08:15 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.43
⏰ 15:09:17 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.16
⏰ 15:10:18 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.32
⏰ 15:11:19 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.36
⏰ 15:12:21 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.44
⏰ 15:13:22 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.57
⏰ 15:14:24 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.12
⏰ 15:15:26 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.72
⏰ 15:16:27 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.05
⏰ 15:17:29 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.13
⏰ 15:18:30 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.43
⏰ 15:19:32 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.19
⏰ 15:20:33 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.21
⏰ 15:21:35 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.48
⏰ 15:22:36 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.47
⏰ 15:23:38 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.31
⏰ 15:24:39 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.71
⏰ 15:25:41 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.27
⏰ 15:26:42 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.85
⏰ 15:27:44 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.47
⏰ 15:28:45 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.31
⏰ 15:29:47 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.53
⏰ 15:30:48 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.67
⏰ 15:31:50 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.37
⏰ 15:32:51 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.29
⏰ 15:33:53 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.64
⏰ 15:34:55 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.04
⏰ 15:35:56 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.90
⏰ 15:36:58 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.02
⏰ 15:37:59 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.34
⏰ 15:39:01 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.85
⏰ 15:40:02 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.55
⏰ 15:41:04 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.73
⏰ 15:42:06 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.84
⏰ 15:43:08 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.94
⏰ 15:44:10 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.72
⏰ 15:45:11 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.70
⏰ 15:46:13 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.59
⏰ 15:47:15 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.75
⏰ 15:48:16 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.45
⏰ 15:49:18 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.59
⏰ 15:50:19 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.28
⏰ 15:51:21 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.04
⏰ 15:52:22 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.46
⏰ 15:53:24 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.18
⏰ 15:54:25 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.11
⏰ 15:55:27 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.52
⏰ 15:56:28 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.05
⏰ 15:57:30 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.73
⏰ 15:58:31 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.73
⏰ 15:59:33 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.91
⏰ 16:00:34 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.19
⏰ 16:01:36 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.07
⏰ 16:02:37 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.71
⏰ 16:03:39 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.69
⏰ 16:04:40 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.92
⏰ 16:05:42 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.43
⏰ 16:06:43 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.13
⏰ 16:07:45 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.60
⏰ 16:08:46 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.30
⏰ 16:09:48 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.75
⏰ 16:10:49 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.58
⏰ 16:11:51 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.66
⏰ 16:12:52 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.29
⏰ 16:13:53 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.75
⏰ 16:14:55 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.26
⏰ 16:15:57 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.51
⏰ 16:16:58 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.71
⏰ 16:18:00 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.13
⏰ 16:19:01 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.13
⏰ 16:20:03 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.22
⏰ 16:21:04 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.90
⏰ 16:22:06 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.96
⏰ 16:23:07 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.64
⏰ 16:24:09 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.97
⏰ 16:25:10 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.02
⏰ 16:26:12 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.18
⏰ 16:27:13 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.92
⏰ 16:28:15 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.76
⏰ 16:29:16 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.91
⏰ 16:30:18 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.10
⏰ 16:31:20 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.50
⏰ 16:32:21 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.29
⏰ 16:33:23 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.47
⏰ 16:34:24 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.01
⏰ 16:35:26 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.13
⏰ 16:36:27 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.10
⏰ 16:37:29 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.64
⏰ 16:38:30 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.20
⏰ 16:39:32 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.05
⏰ 16:40:34 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.81
⏰ 16:41:35 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.36
⏰ 16:42:36 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.62
⏰ 16:43:38 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.54
⏰ 16:44:40 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.97
⏰ 16:45:41 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.69
⏰ 16:46:43 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.06
⏰ 16:47:44 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.57
⏰ 16:48:46 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.41
⏰ 16:49:47 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.63
⏰ 16:50:49 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.10
⏰ 16:51:50 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.17
⏰ 16:52:53 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.56
⏰ 16:53:54 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.58
⏰ 16:54:56 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.77
⏰ 16:55:57 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.30
⏰ 16:56:59 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.15
⏰ 16:58:00 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.44
⏰ 16:59:02 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.78
⏰ 17:00:03 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.69
⏰ 17:01:05 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.67
⏰ 17:02:06 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.54
⏰ 17:03:08 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.66
⏰ 17:04:09 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.37
⏰ 17:05:11 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.67
⏰ 17:06:12 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.93
⏰ 17:07:14 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.98
⏰ 17:08:15 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.65
⏰ 17:09:17 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.31
⏰ 17:10:18 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.60
⏰ 17:11:20 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.01
⏰ 17:12:21 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.94
⏰ 17:13:23 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.29
⏰ 17:14:24 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.42
⏰ 17:15:26 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.92
⏰ 17:16:27 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.55
⏰ 17:17:29 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.31
⏰ 17:18:30 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.31
⏰ 17:19:32 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.48
⏰ 17:20:33 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.96
⏰ 17:21:35 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.69
⏰ 17:22:36 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.50
⏰ 17:23:38 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.46
⏰ 17:24:39 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.59
⏰ 17:25:41 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.16
⏰ 17:26:43 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.12
⏰ 17:27:44 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.14
⏰ 17:28:46 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.51
⏰ 17:29:47 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.68
⏰ 17:30:49 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.65
⏰ 17:31:50 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.23
⏰ 17:32:52 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.00
⏰ 17:33:54 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.73
⏰ 17:34:55 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.45
⏰ 17:35:57 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.31
⏰ 17:36:58 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.85
⏰ 17:38:00 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.16
⏰ 17:39:02 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.62
⏰ 17:40:03 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.39
⏰ 17:41:05 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.71
⏰ 17:42:06 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.70
⏰ 17:43:08 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.49
⏰ 17:44:09 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.87
⏰ 17:45:11 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.75
⏰ 17:46:12 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.74
⏰ 17:47:14 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.39
⏰ 17:48:15 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.25
⏰ 17:49:16 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.42
⏰ 17:50:18 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.04
⏰ 17:51:19 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.49
⏰ 17:52:21 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.77
⏰ 17:53:22 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.34
⏰ 17:54:24 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.05
⏰ 17:55:25 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.04
⏰ 17:56:27 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.56
⏰ 17:57:28 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.94
⏰ 17:58:30 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.22
⏰ 17:59:31 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.22
⏰ 18:00:33 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.96
⏰ 18:01:34 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.55
⏰ 18:02:36 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.21
⏰ 18:03:37 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.45
⏰ 18:04:39 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.49
⏰ 18:05:40 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.55
⏰ 18:06:42 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.26
⏰ 18:07:43 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.43
⏰ 18:08:45 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.21
⏰ 18:09:46 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.50
⏰ 18:10:48 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.26
⏰ 18:11:50 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.33
⏰ 18:12:51 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.00
⏰ 18:13:53 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.28
⏰ 18:14:54 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.11
⏰ 18:15:56 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.79
⏰ 18:16:57 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.17
⏰ 18:17:59 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.30
⏰ 18:19:00 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.78
⏰ 18:20:02 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.37
⏰ 18:21:03 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4451.96
⏰ 18:22:05 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.83
⏰ 18:23:07 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4460.16
⏰ 18:24:08 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.89
⏰ 18:25:10 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.21
⏰ 18:26:12 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.80
⏰ 18:27:13 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.34
⏰ 18:28:15 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.71
⏰ 18:29:16 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.42
⏰ 18:30:18 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.82
⏰ 18:31:19 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.94
⏰ 18:32:21 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.92
⏰ 18:33:23 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.60
⏰ 18:34:24 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.54
⏰ 18:35:26 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.05
⏰ 18:36:27 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.65
⏰ 18:37:29 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4457.44
⏰ 18:38:30 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.50
⏰ 18:39:32 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.62
⏰ 18:40:33 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.06
⏰ 18:41:35 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.93
⏰ 18:42:36 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.08
⏰ 18:43:37 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4466.65
⏰ 18:44:39 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.22
⏰ 18:45:40 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.17
⏰ 18:46:42 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.99
⏰ 18:47:43 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.91
⏰ 18:48:45 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.70
⏰ 18:49:46 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.16
⏰ 18:50:48 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4469.03
⏰ 18:51:49 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.48
⏰ 18:52:51 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.79
⏰ 18:53:52 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.14
⏰ 18:54:54 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.17
⏰ 18:55:55 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4456.18
⏰ 18:56:57 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.93
⏰ 18:57:59 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.84
⏰ 18:59:01 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.33
⏰ 19:00:02 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.91
⏰ 19:01:04 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.96
⏰ 19:02:06 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.50
⏰ 19:03:08 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.38
⏰ 19:04:09 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4452.39
⏰ 19:05:11 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4464.73
⏰ 19:06:13 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.37
⏰ 19:07:15 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4458.97
⏰ 19:08:16 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.63
⏰ 19:09:18 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.47
⏰ 19:10:20 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.48
⏰ 19:11:22 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.06
⏰ 19:12:23 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.14
⏰ 19:13:25 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.98
⏰ 19:14:27 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.30
⏰ 19:15:29 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4454.51
⏰ 19:16:31 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.49
⏰ 19:17:32 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.79
⏰ 19:18:34 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4463.46
⏰ 19:19:36 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4459.17
⏰ 19:20:38 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.19
⏰ 19:21:40 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.22
⏰ 19:22:42 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4461.60
⏰ 19:23:43 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.75
⏰ 19:24:45 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4467.14
⏰ 19:25:47 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.67
⏰ 19:26:49 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4450.91
⏰ 19:27:51 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4465.36
⏰ 19:28:52 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4468.04
⏰ 19:29:54 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4455.50
⏰ 19:30:56 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4462.29
⏰ 19:31:57 - Syncing IBKR prices... ✅ Updated 10 positions | Gold: $4453.45
